Type,SKU,Name,Published,Parent,"Is featured?","Visibility in catalog","Short description",Description,"In stock?",Stock,Weight,Length,Width,Height,"Sale price","Regular price",Categories,Images,"Attribute 1 name","Attribute 1 value (s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value (s)","Attribute 2 visible","Attribute 2 global"
variable,S00553-CE-L,"REGENT FIT",1,,,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"16,055","0,550","0,380","0,320",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"antracite melange, antracite melange, antracite melange, antracite melange, antracite melange, antracite melange, nero profondo, nero profondo, nero profondo, nero profondo, nero profondo, nero profondo, grigio scuro, grigio scuro, grigio scuro, grigio scuro, grigio scuro, grigio scuro, Blu Scuro Francese, Blu Scuro Francese, Blu Scuro Francese, Blu Scuro Francese, Blu Scuro Francese, Blu Scuro Francese, grigio melange, grigio melange, grigio melange, grigio melange, grigio melange, grigio melange, denim erica, denim erica, denim erica, denim erica, denim erica, denim erica, heather khaki, heather khaki, heather khaki, heather khaki, heather khaki, heather khaki, rosa melange, rosa melange, rosa melange, rosa melange, rosa melange, rosa melange, celeste melange, celeste melange, celeste melange, celeste melange, celeste melange, celeste melange, heather oxblood, heather oxblood, heather oxblood, heather oxblood, heather oxblood, heather oxblood, Rosso, Rosso, Rosso, Rosso, Rosso, Rosso, Bianco, Bianco, Bianco, Bianco, Bianco, Bianco",1,1,Size,"L, M, S, XL, XS, XXL, L, M, S, XL, XS, XXL, L, M, S, XL, XS, XXL, L, M, S, XL, XS, XXL, L, M, S, XL, XS, XXL, L, M, S, XL, XS, XXL, L, M, S, XL, XS, XXL, L, M, S, XL, XS, XXL, L, M, S, XL, XS, XXL, L, M, S, XL, XS, XXL, L, M, S, XL, XS, XXL, L, M, S, XL, XS, XXL",1,1
variation,S00553-CE-M,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"14,060","0,520","0,380","0,320",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"antracite melange",1,1,Size,M,1,1
variation,S00553-CE-S,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"12,880","0,490","0,370","0,320",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"antracite melange",1,1,Size,S,1,1
variation,S00553-CE-XL,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"16,880","0,590","0,390","0,350",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"antracite melange",1,1,Size,XL,1,1
variation,S00553-CE-XS,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"12,100","0,460","0,350","0,320",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"antracite melange",1,1,Size,XS,1,1
variation,S00553-CE-XXL,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"17,620","0,630","0,410","0,330",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"antracite melange",1,1,Size,XXL,1,1
variation,S00553-DB-L,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"16,055","0,550","0,380","0,320",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"nero profondo",1,1,Size,L,1,1
variation,S00553-DB-M,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"14,060","0,520","0,380","0,320",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"nero profondo",1,1,Size,M,1,1
variation,S00553-DB-S,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"12,880","0,490","0,370","0,320",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"nero profondo",1,1,Size,S,1,1
variation,S00553-DB-XL,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"16,880","0,590","0,390","0,350",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"nero profondo",1,1,Size,XL,1,1
variation,S00553-DB-XS,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"12,100","0,460","0,350","0,320",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"nero profondo",1,1,Size,XS,1,1
variation,S00553-DB-XXL,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"17,620","0,630","0,410","0,330",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"nero profondo",1,1,Size,XXL,1,1
variation,S00553-DG-L,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"16,055","0,550","0,380","0,320",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"grigio scuro",1,1,Size,L,1,1
variation,S00553-DG-M,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"14,060","0,520","0,380","0,320",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"grigio scuro",1,1,Size,M,1,1
variation,S00553-DG-S,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"12,880","0,490","0,370","0,320",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"grigio scuro",1,1,Size,S,1,1
variation,S00553-DG-XL,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"16,880","0,590","0,390","0,350",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"grigio scuro",1,1,Size,XL,1,1
variation,S00553-DG-XS,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"12,100","0,460","0,350","0,320",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"grigio scuro",1,1,Size,XS,1,1
variation,S00553-DG-XXL,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"17,620","0,630","0,410","0,330",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"grigio scuro",1,1,Size,XXL,1,1
variation,S00553-FN-L,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"16,055","0,550","0,380","0,320",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"Blu Scuro Francese",1,1,Size,L,1,1
variation,S00553-FN-M,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"14,060","0,520","0,380","0,320",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"Blu Scuro Francese",1,1,Size,M,1,1
variation,S00553-FN-S,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"12,880","0,490","0,370","0,320",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"Blu Scuro Francese",1,1,Size,S,1,1
variation,S00553-FN-XL,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"16,880","0,590","0,390","0,350",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"Blu Scuro Francese",1,1,Size,XL,1,1
variation,S00553-FN-XS,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"12,100","0,460","0,350","0,320",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"Blu Scuro Francese",1,1,Size,XS,1,1
variation,S00553-FN-XXL,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"17,620","0,630","0,410","0,330",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"Blu Scuro Francese",1,1,Size,XXL,1,1
variation,S00553-GM-L,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"16,055","0,550","0,380","0,320",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"grigio melange",1,1,Size,L,1,1
variation,S00553-GM-M,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"14,060","0,520","0,380","0,320",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"grigio melange",1,1,Size,M,1,1
variation,S00553-GM-S,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"12,880","0,490","0,370","0,320",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"grigio melange",1,1,Size,S,1,1
variation,S00553-GM-XL,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"16,880","0,590","0,390","0,350",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"grigio melange",1,1,Size,XL,1,1
variation,S00553-GM-XS,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"12,100","0,460","0,350","0,320",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"grigio melange",1,1,Size,XS,1,1
variation,S00553-GM-XXL,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"17,620","0,630","0,410","0,330",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"grigio melange",1,1,Size,XXL,1,1
variation,S00553-HD-L,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"16,055","0,550","0,380","0,320",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"denim erica",1,1,Size,L,1,1
variation,S00553-HD-M,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"14,060","0,520","0,380","0,320",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"denim erica",1,1,Size,M,1,1
variation,S00553-HD-S,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"12,880","0,490","0,370","0,320",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"denim erica",1,1,Size,S,1,1
variation,S00553-HD-XL,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"16,880","0,590","0,390","0,350",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"denim erica",1,1,Size,XL,1,1
variation,S00553-HD-XS,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"12,100","0,460","0,350","0,320",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"denim erica",1,1,Size,XS,1,1
variation,S00553-HD-XXL,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"17,620","0,630","0,410","0,330",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"denim erica",1,1,Size,XXL,1,1
variation,S00553-HK-L,"REGENT FIT",1,S00553-CE-L,0,visible,"REGENT F MEN T-SHIRT 150g","SOL'S REGENT FIT Men, Tshirt 150g/m², Eccellente rapporto qualità prezzo, di stile, taglio aderente, etichetta con indicazione taglia sul collo non personalizzata. Destinata a tutti i tipi di mercato, specialmente al promozionale. Prodotto rivolto alla moda giovanile e fashion. 100% cotone semipettinato Ringspun, Nastro di rinforzo sul collo, Girocollo con bordo a costina con elastan. Maniche cor",1,,"16,055","0,550","0,380","0,320",100,110,"ABBIGLIAMENTO > T-SHIRT > T-SHIRT UNISEX",https://cdn1.midocean.com/image/700X700/s00553-ce.jpg,Color,"heather khaki",1,1,Size,L,1,1
