Type,SKU,Name,Published,Parent,"Is featured?","Visibility in catalog","Short description",Description,"In stock?",Stock,Weight,Length,Width,Height,"Sale price","Regular price",Categories,Images,"Attribute 1 name","Attribute 1 value (s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value (s)","Attribute 2 visible","Attribute 2 global"
variation,MO8735-37,MO8735-37,1,,0,visible,,,1,9999,,,,,0,0,MOBPOW,"http://images.midoceanbrands.com/image.mvc/WithIcon/MO8735_03/700/700/MO8735_03.jpg,http://www.usb.midoceanbrands.com/img/printing_area/MO8735.gif",Color,37,1,1,,,,
variable,MO8839,MO8839-03,1,,,visible,,,1,9999,,,,,0,0,MOBPOW,"http://images.midoceanbrands.com/image.mvc/WithIcon/MO8839_03/700/700/MO8839_03.jpg,http://www.usb.midoceanbrands.com/img/printing_area/MO8839.gif",Color,"03, 04, 05, 16, 18, 19, 37",1,1,,,,
variation,MO8839-04,MO8839-04,1,,0,visible,,,1,9999,,,,,0,0,MOBPOW,"http://images.midoceanbrands.com/image.mvc/WithIcon/MO8839_03/700/700/MO8839_03.jpg,http://www.usb.midoceanbrands.com/img/printing_area/MO8839.gif",Color,04,1,1,,,,
variation,MO8839-05,MO8839-05,1,,0,visible,,,1,9999,,,,,0,0,MOBPOW,"http://images.midoceanbrands.com/image.mvc/WithIcon/MO8839_03/700/700/MO8839_03.jpg,http://www.usb.midoceanbrands.com/img/printing_area/MO8839.gif",Color,05,1,1,,,,
variation,MO8839-16,MO8839-16,1,,0,visible,,,1,9999,,,,,0,0,MOBPOW,"http://images.midoceanbrands.com/image.mvc/WithIcon/MO8839_03/700/700/MO8839_03.jpg,http://www.usb.midoceanbrands.com/img/printing_area/MO8839.gif",Color,16,1,1,,,,
variation,MO8839-18,MO8839-18,1,,0,visible,,,1,9999,,,,,0,0,MOBPOW,"http://images.midoceanbrands.com/image.mvc/WithIcon/MO8839_03/700/700/MO8839_03.jpg,http://www.usb.midoceanbrands.com/img/printing_area/MO8839.gif",Color,18,1,1,,,,
variation,MO8839-19,MO8839-19,1,,0,visible,,,1,9999,,,,,0,0,MOBPOW,"http://images.midoceanbrands.com/image.mvc/WithIcon/MO8839_03/700/700/MO8839_03.jpg,http://www.usb.midoceanbrands.com/img/printing_area/MO8839.gif",Color,19,1,1,,,,
variation,MO8839-37,MO8839-37,1,,0,visible,,,1,9999,,,,,0,0,MOBPOW,"http://images.midoceanbrands.com/image.mvc/WithIcon/MO8839_03/700/700/MO8839_03.jpg,http://www.usb.midoceanbrands.com/img/printing_area/MO8839.gif",Color,37,1,1,,,,
variable,MO9141,MO9141-03,1,,,visible,,,1,9999,,,,,0,0,MOBPOW,"http://images.midoceanbrands.com/image.mvc/WithIcon/MO9141_03/700/700/MO9141_03.jpg,http://www.usb.midoceanbrands.com/img/printing_area/MO9141.gif",Color,"03, 16",1,1,,,,
variation,MO9141-16,MO9141-16,1,,0,visible,,,1,9999,,,,,0,0,MOBPOW,"http://images.midoceanbrands.com/image.mvc/WithIcon/MO9141_03/700/700/MO9141_03.jpg,http://www.usb.midoceanbrands.com/img/printing_area/MO9141.gif",Color,16,1,1,,,,
variable,MO9238,MO9238-03,1,,,visible,,,1,9999,,,,,0,0,MOBPOW,"http://images.midoceanbrands.com/image.mvc/WithIcon/MO9238_03/700/700/MO9238_03.jpg,http://www.usb.midoceanbrands.com/img/printing_area/MO9238.gif",Color,"03, 06, 07",1,1,,,,
variation,MO9238-06,MO9238-06,1,,0,visible,,,1,9999,,,,,0,0,MOBPOW,"http://images.midoceanbrands.com/image.mvc/WithIcon/MO9238_03/700/700/MO9238_03.jpg,http://www.usb.midoceanbrands.com/img/printing_area/MO9238.gif",Color,06,1,1,,,,
variation,MO9238-07,MO9238-07,1,,0,visible,,,1,9999,,,,,0,0,MOBPOW,"http://images.midoceanbrands.com/image.mvc/WithIcon/MO9238_03/700/700/MO9238_03.jpg,http://www.usb.midoceanbrands.com/img/printing_area/MO9238.gif",Color,07,1,1,,,,
variable,MO9498,MO9498-03,1,,,visible,,,1,9999,,,,,0,0,MOBPOW,"http://images.midoceanbrands.com/image.mvc/WithIcon/MO9498_03/700/700/MO9498_03.jpg,http://www.usb.midoceanbrands.com/img/printing_area/MO9498.gif",Color,"03, 04, 05, 16, 18, 19, 37",1,1,,,,
variation,MO9498-04,MO9498-04,1,,0,visible,,,1,9999,,,,,0,0,MOBPOW,"http://images.midoceanbrands.com/image.mvc/WithIcon/MO9498_03/700/700/MO9498_03.jpg,http://www.usb.midoceanbrands.com/img/printing_area/MO9498.gif",Color,04,1,1,,,,
variation,MO9498-05,MO9498-05,1,,0,visible,,,1,9999,,,,,0,0,MOBPOW,"http://images.midoceanbrands.com/image.mvc/WithIcon/MO9498_03/700/700/MO9498_03.jpg,http://www.usb.midoceanbrands.com/img/printing_area/MO9498.gif",Color,05,1,1,,,,
variation,MO9498-16,MO9498-16,1,,0,visible,,,1,9999,,,,,0,0,MOBPOW,"http://images.midoceanbrands.com/image.mvc/WithIcon/MO9498_03/700/700/MO9498_03.jpg,http://www.usb.midoceanbrands.com/img/printing_area/MO9498.gif",Color,16,1,1,,,,
variation,MO9498-18,MO9498-18,1,,0,visible,,,1,9999,,,,,0,0,MOBPOW,"http://images.midoceanbrands.com/image.mvc/WithIcon/MO9498_03/700/700/MO9498_03.jpg,http://www.usb.midoceanbrands.com/img/printing_area/MO9498.gif",Color,18,1,1,,,,
variation,MO9498-19,MO9498-19,1,,0,visible,,,1,9999,,,,,0,0,MOBPOW,"http://images.midoceanbrands.com/image.mvc/WithIcon/MO9498_03/700/700/MO9498_03.jpg,http://www.usb.midoceanbrands.com/img/printing_area/MO9498.gif",Color,19,1,1,,,,
variation,MO9498-37,MO9498-37,1,,0,visible,,,1,9999,,,,,0,0,MOBPOW,"http://images.midoceanbrands.com/image.mvc/WithIcon/MO9498_03/700/700/MO9498_03.jpg,http://www.usb.midoceanbrands.com/img/printing_area/MO9498.gif",Color,37,1,1,,,,
simple,MO9871,MO9871-13,1,,0,visible,USB,"USB da 16GB in paglia (50%) e PP (50%). ",1,9999,,,,,0,0,MOBUSB,"http://images.midoceanbrands.com/image.mvc/WithIcon/MO9871_13/700/700/MO9871_13.jpg,http://www.usb.midoceanbrands.com/img/printing_area/MO9871.gif",,,,,,,,
