Type,SKU,Name,Published,Parent,"Is featured?","Visibility in catalog","Short description",Description,"In stock?",Stock,Weight,Length,Width,Height,"Sale price","Regular price",Categories,Images,"Attribute 1 name","Attribute 1 value (s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value (s)","Attribute 2 visible","Attribute 2 global"
simple,AR1249-16,TARGET,1,,0,visible,"Bussola nautica","Bussola nautica in alluminio in confezione di latta.",1,5342,"13,8","0,575","0,275","0,215",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Accessori ufficio > Luci da tavolo","https://cdn1.midocean.com/image/700X700/ar1249-16.jpg,https://cdn1.midocean.com/image/700X700/ar1249-16-print.jpg,https://cdn1.midocean.com/image/700X700/ar1249-16.jpg,https://cdn1.midocean.com/image/700X700/ar1249-16-box.jpg",,,,,,,,
simple,AR1253-16,BASICS,1,,0,visible,"Calcolatrice 12 cifre","Calcolatrice 12 cifre da tavolo solare o a batteria. In metallo e plastica. 1 pila bottone inclusa.",1,2268,"8,8","0,34","0,23","0,48",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Accessori ufficio > Orologi e calcolatrici","https://cdn1.midocean.com/image/700X700/ar1253-16.jpg,https://cdn1.midocean.com/image/700X700/ar1253-16.jpg,https://cdn1.midocean.com/image/700X700/ar1253-16-print.jpg",,,,,,,,
simple,AR1470-01,"HIGH PARK",1,,0,visible,"Zaino picnic per 4 persone","Zaino picnic 4 persone con plaid, portabottiglie laterale, tasca frontale con doppia zip, utensili ed accessori di qualità. In poliestere 600D.",1,0,"14,58","0,43","0,42","0,645",100,110,"MIDOCEANBRANDS > Sport & Ricreazione > All'aria aperta > Picnic e campeggio","https://cdn1.midocean.com/image/700X700/ar1470-01.jpg,https://cdn1.midocean.com/image/700X700/ar1470-01a.jpg,https://cdn1.midocean.com/image/700X700/ar1470-01b.jpg,https://cdn1.midocean.com/image/700X700/ar1470-01.jpg,https://cdn1.midocean.com/image/700X700/ar1470-01c.jpg,https://cdn1.midocean.com/image/700X700/ar1470-01-ambiant.jpg",,,,,,,,
simple,AR1589-03,COLUMBUS,1,,0,visible,"Portachiavi in metallo","Portachiavi in metallo e fascia in PU.Scatola regalo nera.",1,8710,"8,6","0,4","0,25","0,29",100,110,"MIDOCEANBRANDS > Premiums & Strumenti > Portachiavi > Basici","https://cdn1.midocean.com/image/700X700/ar1589-03.jpg,https://cdn1.midocean.com/image/700X700/ar1589-03-ambiant.jpg,https://cdn1.midocean.com/image/700X700/ar1589-03b.jpg,https://cdn1.midocean.com/image/700X700/ar1589-03a.jpg,https://cdn1.midocean.com/image/700X700/ar1589-03.jpg,https://cdn1.midocean.com/image/700X700/ar1589-03-print.jpg",,,,,,,,
variable,AR1800-03,NOTELUX,1,,,visible,"Quaderno 96 fogli neutri","Notebook A6 con copertina morbida in PU, 96 pagine neutre, con elastico.",1,16724,"10,7","0,35","0,315","0,21",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar1800-03.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03b.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03-open.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03-ambiant.jpg",Color,"black, blue, red, white, orange, turquoise, royal blue, lime",1,1,Size,,1,1
variation,AR1800-04,NOTELUX,1,AR1800-03,0,visible,"Quaderno 96 fogli neutri","Notebook A6 con copertina morbida in PU, 96 pagine neutre, con elastico.",1,12345,"10,7","0,35","0,315","0,21",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar1800-03.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03b.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03-open.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03-ambiant.jpg",Color,blue,1,1,Size,,1,1
variation,AR1800-05,NOTELUX,1,AR1800-03,0,visible,"Quaderno 96 fogli neutri","Notebook A6 con copertina morbida in PU, 96 pagine neutre, con elastico.",1,22757,"10,7","0,35","0,315","0,21",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar1800-03.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03b.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03-open.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03-ambiant.jpg",Color,red,1,1,Size,,1,1
variation,AR1800-06,NOTELUX,1,AR1800-03,0,visible,"Quaderno 96 fogli neutri","Notebook A6 con copertina morbida in PU, 96 pagine neutre, con elastico.",1,16879,"10,7","0,35","0,315","0,21",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar1800-03.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03b.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03-open.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03-ambiant.jpg",Color,white,1,1,Size,,1,1
variation,AR1800-10,NOTELUX,1,AR1800-03,0,visible,"Quaderno 96 fogli neutri","Notebook A6 con copertina morbida in PU, 96 pagine neutre, con elastico.",1,5704,"10,7","0,35","0,315","0,21",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar1800-03.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03b.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03-open.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03-ambiant.jpg",Color,orange,1,1,Size,,1,1
variation,AR1800-12,NOTELUX,1,AR1800-03,0,visible,"Quaderno 96 fogli neutri","Notebook A6 con copertina morbida in PU, 96 pagine neutre, con elastico.",1,12768,"10,7","0,35","0,315","0,21",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar1800-03.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03b.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03-open.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03-ambiant.jpg",Color,turquoise,1,1,Size,,1,1
variation,AR1800-37,NOTELUX,1,AR1800-03,0,visible,"Quaderno 96 fogli neutri","Notebook A6 con copertina morbida in PU, 96 pagine neutre, con elastico.",1,6198,"10,7","0,35","0,315","0,21",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar1800-03.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03b.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03-open.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03-ambiant.jpg",Color,"royal blue",1,1,Size,,1,1
variation,AR1800-48,NOTELUX,1,AR1800-03,0,visible,"Quaderno 96 fogli neutri","Notebook A6 con copertina morbida in PU, 96 pagine neutre, con elastico.",1,8865,"10,7","0,35","0,315","0,21",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar1800-03.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03b.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03-open.jpg,https://cdn1.midocean.com/image/700X700/ar1800-03-ambiant.jpg",Color,lime,1,1,Size,,1,1
variable,AR1804-03,ARCONOT,1,,,visible,"Quaderno A5 96 fogli neutri","Notebook formato A5 con 96 fogli neutri richiudibile con elastico. In morbido PU.",1,89787,"14,1","0,4","0,235","0,315",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03a.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03-print.jpg",Color,"black, blue, red, white, orange, turquoise, royal blue, lime",1,1,Size,,1,1
variation,AR1804-04,ARCONOT,1,AR1804-03,0,visible,"Quaderno A5 96 fogli neutri","Notebook formato A5 con 96 fogli neutri richiudibile con elastico. In morbido PU.",1,37886,"14,1","0,4","0,235","0,315",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03a.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03-print.jpg",Color,blue,1,1,Size,,1,1
variation,AR1804-05,ARCONOT,1,AR1804-03,0,visible,"Quaderno A5 96 fogli neutri","Notebook formato A5 con 96 fogli neutri richiudibile con elastico. In morbido PU.",1,27178,"14,1","0,4","0,235","0,315",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03a.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03-print.jpg",Color,red,1,1,Size,,1,1
variation,AR1804-06,ARCONOT,1,AR1804-03,0,visible,"Quaderno A5 96 fogli neutri","Notebook formato A5 con 96 fogli neutri richiudibile con elastico. In morbido PU.",1,34647,"14,1","0,4","0,235","0,315",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03a.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03-print.jpg",Color,white,1,1,Size,,1,1
variation,AR1804-10,ARCONOT,1,AR1804-03,0,visible,"Quaderno A5 96 fogli neutri","Notebook formato A5 con 96 fogli neutri richiudibile con elastico. In morbido PU.",1,12949,"14,1","0,4","0,235","0,315",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03a.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03-print.jpg",Color,orange,1,1,Size,,1,1
variation,AR1804-12,ARCONOT,1,AR1804-03,0,visible,"Quaderno A5 96 fogli neutri","Notebook formato A5 con 96 fogli neutri richiudibile con elastico. In morbido PU.",1,7897,"14,1","0,4","0,235","0,315",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03a.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03-print.jpg",Color,turquoise,1,1,Size,,1,1
variation,AR1804-37,ARCONOT,1,AR1804-03,0,visible,"Quaderno A5 96 fogli neutri","Notebook formato A5 con 96 fogli neutri richiudibile con elastico. In morbido PU.",1,6678,"14,1","0,4","0,235","0,315",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03a.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03-print.jpg",Color,"royal blue",1,1,Size,,1,1
variation,AR1804-48,ARCONOT,1,AR1804-03,0,visible,"Quaderno A5 96 fogli neutri","Notebook formato A5 con 96 fogli neutri richiudibile con elastico. In morbido PU.",1,0,"14,1","0,4","0,235","0,315",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03a.jpg,https://cdn1.midocean.com/image/700X700/ar1804-03-print.jpg",Color,lime,1,1,Size,,1,1
simple,AR1810-16,KUBZLE,1,,0,visible,"Puzzle 3D 8 pezzi magnetico","Puzzle 3D composto da 8 pezzi in metallo magnetico",1,3180,"15,15","0,255","0,22","0,2",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Accessori ufficio > Ferma carte e trofei","https://cdn1.midocean.com/image/700X700/ar1810-16.jpg,https://cdn1.midocean.com/image/700X700/ar1810-16-ambiant.jpg,https://cdn1.midocean.com/image/700X700/ar1810-16b.jpg,https://cdn1.midocean.com/image/700X700/ar1810-16a.jpg,https://cdn1.midocean.com/image/700X700/ar1810-16.jpg,https://cdn1.midocean.com/image/700X700/ar1810-16-print.jpg",,,,,,,,
variable,AR9684-03,EVERWRITE,1,,,visible,"Notebook A5 riciclato","Notebook A5 in materiale riciclato con segnapagina ed elastico in colore abbinati. 80 pagine neutre.",1,12537,"12,7","0,32","0,21","0,46",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar9684-03.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-back.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-side.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-open.jpg",Color,"black, blue, red, white, orange, lime",1,1,Size,,1,1
variation,AR9684-04,EVERWRITE,1,AR9684-03,0,visible,"Notebook A5 riciclato","Notebook A5 in materiale riciclato con segnapagina ed elastico in colore abbinati. 80 pagine neutre.",1,10204,"12,7","0,32","0,21","0,46",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar9684-03.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-back.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-side.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-open.jpg",Color,blue,1,1,Size,,1,1
variation,AR9684-05,EVERWRITE,1,AR9684-03,0,visible,"Notebook A5 riciclato","Notebook A5 in materiale riciclato con segnapagina ed elastico in colore abbinati. 80 pagine neutre.",1,6944,"12,7","0,32","0,21","0,46",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar9684-03.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-back.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-side.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-open.jpg",Color,red,1,1,Size,,1,1
variation,AR9684-06,EVERWRITE,1,AR9684-03,0,visible,"Notebook A5 riciclato","Notebook A5 in materiale riciclato con segnapagina ed elastico in colore abbinati. 80 pagine neutre.",1,8405,"12,7","0,32","0,21","0,46",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar9684-03.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-back.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-side.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-open.jpg",Color,white,1,1,Size,,1,1
variation,AR9684-10,EVERWRITE,1,AR9684-03,0,visible,"Notebook A5 riciclato","Notebook A5 in materiale riciclato con segnapagina ed elastico in colore abbinati. 80 pagine neutre.",1,4505,"12,7","0,32","0,21","0,46",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar9684-03.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-back.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-side.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-open.jpg",Color,orange,1,1,Size,,1,1
variation,AR9684-48,EVERWRITE,1,AR9684-03,0,visible,"Notebook A5 riciclato","Notebook A5 in materiale riciclato con segnapagina ed elastico in colore abbinati. 80 pagine neutre.",1,3184,"12,7","0,32","0,21","0,46",100,110,"MIDOCEANBRANDS > Ufficio & Scrittura > Notebooks > Cover rigida","https://cdn1.midocean.com/image/700X700/ar9684-03.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-back.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-side.jpg,https://cdn1.midocean.com/image/700X700/ar9684-03-open.jpg",Color,lime,1,1,Size,,1,1
simple,CX1013-05,NOBO,1,,0,visible,"Calza di Natale","Calza di Natale.",1,0,"7,65","0,48","0,405","0,53",100,110,"MIDOCEANBRANDS > Christmas & Winter > Tessile > Accessori","https://cdn1.midocean.com/image/700X700/cx1013-05.jpg,https://cdn1.midocean.com/image/700X700/cx1013-05-print.jpg,https://cdn1.midocean.com/image/700X700/cx1013-05.jpg,https://cdn1.midocean.com/image/700X700/cx1013-05a.jpg,https://cdn1.midocean.com/image/700X700/cx1013-05-ambiant.jpg",,,,,,,,
simple,CX1015-05,BONO,1,,0,visible,"Cappello di Natale","Cappello di Natale.",1,150,"6,45","0,48","0,32","0,63",100,110,"MIDOCEANBRANDS > Christmas & Winter > Tessile > Accessori","https://cdn1.midocean.com/image/700X700/cx1015-05.jpg,https://cdn1.midocean.com/image/700X700/cx1015-05-print.jpg,https://cdn1.midocean.com/image/700X700/cx1015-05-ambiant.jpg,https://cdn1.midocean.com/image/700X700/cx1015-05b.jpg,https://cdn1.midocean.com/image/700X700/cx1015-05.jpg",,,,,,,,
simple,CX1031-99,SANLAX,1,,0,visible,"Palla antistress Santa Klaus","Palla antistress 'Babbo Natale'. In PU.",1,8879,"8,35","0,74","0,365","0,355",100,110,"MIDOCEANBRANDS > Christmas & Winter > Altro","https://cdn1.midocean.com/image/700X700/cx1031-99.jpg,https://cdn1.midocean.com/image/700X700/cx1031-99.jpg",,,,,,,,
simple,CX1278-09,WOODTREE,1,,0,visible,"Albero di Natale in legno","Albero di Natale in legno con 12 differenti decorazioni. Presentato in confezione regalo con coperchio trasparente.",1,0,"5,8","0,35","0,235","0,48",100,110,"MIDOCEANBRANDS > Christmas & Winter > Decorazioni > Decorazioni da appendere","https://cdn1.midocean.com/image/700X700/cx1278-09.jpg,https://cdn1.midocean.com/image/700X700/cx1278-09-ambiant.jpg,https://cdn1.midocean.com/image/700X700/cx1278-09.jpg,https://cdn1.midocean.com/image/700X700/cx1278-09-print.jpg,https://cdn1.midocean.com/image/700X700/cx1278-09a.jpg,https://cdn1.midocean.com/image/700X700/cx1278-09c.jpg",,,,,,,,
simple,CX1285-17,ESTEL,1,,0,visible,"Segnalibro stella con nastro","Segnalibro a forma di stella rivestita in acciaio con nastro in silver.",1,0,"9,1","0,24","0,235","0,235",100,110,"MIDOCEANBRANDS > Christmas & Winter > Decorazioni > Decorazioni da appendere","https://cdn1.midocean.com/image/700X700/cx1285-17.jpg,https://cdn1.midocean.com/image/700X700/cx1285-17c.jpg,https://cdn1.midocean.com/image/700X700/cx1285-17a.jpg,https://cdn1.midocean.com/image/700X700/cx1285-17d.jpg,https://cdn1.midocean.com/image/700X700/cx1285-17e.jpg,https://cdn1.midocean.com/image/700X700/cx1285-17c.jpg,https://cdn1.midocean.com/image/700X700/cx1285-17-print.jpg,https://cdn1.midocean.com/image/700X700/cx1285-17-ambiant.jpg,https://cdn1.midocean.com/image/700X700/cx1285-17.jpg",,,,,,,,
simple,CX1304-99,CLAUS,1,,0,visible,"Tazza con cucchiaino integrato","Tazza in ceramica con cucchiaino. Decorazioni con Babbo Natale su tazza e scatola regalo. Il transfer in ceramica è resistente al lavaggio in lavastoviglie, la stampa in tampografia non lo è.",1,4,"7,15","0,475","0,255","0,24",100,110,"MIDOCEANBRANDS > Christmas & Winter > Per le bevande > Tazze","https://cdn1.midocean.com/image/700X700/cx1304-99.jpg,https://cdn1.midocean.com/image/700X700/cx1304-99.jpg,https://cdn1.midocean.com/image/700X700/cx1304-99-ambiant.jpg,https://cdn1.midocean.com/image/700X700/cx1304-99a.jpg,https://cdn1.midocean.com/image/700X700/cx1304-99b.jpg",,,,,,,,
simple,CX1313-05,COOLPEN,1,,0,visible,"Penna decorazione natalizia","Penna a sfera in legno con decorazione natalizia sulla parte superiore. Refill blu.",1,9925,"11,65","0,6","0,23","0,36",100,110,"MIDOCEANBRANDS > Christmas & Winter > Altro","https://cdn1.midocean.com/image/700X700/cx1313-05.jpg,https://cdn1.midocean.com/image/700X700/cx1313-05-ambiant.jpg,https://cdn1.midocean.com/image/700X700/cx1313-05-print.jpg,https://cdn1.midocean.com/image/700X700/cx1313-05.jpg",,,,,,,,
simple,CX1335-05,ROUGE,1,,0,visible,"Set 6 decorazioni in feltro","Set 6 decorazioni: albero di natale, fiocco di neve, renna, calza, campana, stella. In feltro.",1,0,"3,85","0,445","0,315","0,32",100,110,"MIDOCEANBRANDS > Christmas & Winter > Decorazioni > Decorazioni da appendere","https://cdn1.midocean.com/image/700X700/cx1335-05.jpg,https://cdn1.midocean.com/image/700X700/cx1335-05b.jpg,https://cdn1.midocean.com/image/700X700/cx1335-05a.jpg,https://cdn1.midocean.com/image/700X700/cx1335-05.jpg,https://cdn1.midocean.com/image/700X700/cx1335-05-ambiant.jpg",,,,,,,,
simple,CX1346-05,STARFY,1,,0,visible,"Set 3 decorazioni 'stella'","Set 3 decorazioni 'stella'. In feltro 3 mm.",1,9233,"2,3","0,42","0,275","0,285",100,110,"MIDOCEANBRANDS > Christmas & Winter > Decorazioni > Decorazioni da appendere","https://cdn1.midocean.com/image/700X700/cx1346-05.jpg,https://cdn1.midocean.com/image/700X700/cx1346-05a.jpg,https://cdn1.midocean.com/image/700X700/cx1346-05-ambiant.jpg,https://cdn1.midocean.com/image/700X700/cx1346-05.jpg,https://cdn1.midocean.com/image/700X700/cx1346-05-print.jpg,https://cdn1.midocean.com/image/700X700/cx1346-05b.jpg",,,,,,,,
simple,CX1349-99,HELSINBORG,1,,0,visible,"Set 6 decorazioni natalizie","Set 6 decorazioni natalizie in legno in confezione di cartone con coperchio trasparente.",1,0,"14,55","0,48","0,46","0,51",100,110,"MIDOCEANBRANDS > Christmas & Winter > Decorazioni > Decorazioni da appendere","https://cdn1.midocean.com/image/700X700/cx1349-99.jpg,https://cdn1.midocean.com/image/700X700/cx1349-99.jpg,https://cdn1.midocean.com/image/700X700/cx1349-99a.jpg,https://cdn1.midocean.com/image/700X700/cx1349-99-ambiant.jpg",,,,,,,,
simple,CX1360-05,AALBORG,1,,0,visible,"Borsa d'acqua calda","Borsa d'acqua calda rivestita in acrilico stile 'Nordic', Capacità 31 cl.",1,0,"11,25","0,46","0,38","0,24",100,110,"MIDOCEANBRANDS > Christmas & Winter > Tessile > Accessori","https://cdn1.midocean.com/image/700X700/cx1360-05.jpg,https://cdn1.midocean.com/image/700X700/cx1360-05-ambiant.jpg,https://cdn1.midocean.com/image/700X700/cx1360-05-print.jpg,https://cdn1.midocean.com/image/700X700/cx1360-05.jpg",,,,,,,,
simple,CX1361-06,LUMISTAR,1,,0,visible,"Stella con luce","Luce in PVC a forma di stella. La luce cambia cambia colori alternando: bianco, blue, viola, rosso, giallo e verde. 3 LR44 batterie incluse.",1,3787,"7,5","0,49","0,235","0,415",100,110,"MIDOCEANBRANDS > Christmas & Winter > Decorazioni > Luci","https://cdn1.midocean.com/image/700X700/cx1361-06.jpg,https://cdn1.midocean.com/image/700X700/cx1361-06a.jpg,https://cdn1.midocean.com/image/700X700/cx1361-06.jpg,https://cdn1.midocean.com/image/700X700/cx1361-06-ambiant.jpg,https://cdn1.midocean.com/image/700X700/cx1361-06b.jpg",,,,,,,,
simple,CX1362-06,LUMITREE,1,,0,visible,"Albero di Natale con luce","Luce in PVC a forma di albero di Natale. La luce cambia cambia colori alternando: bianco, blue, viola, rosso, giallo e verde. 3 LR44 batterie incluse.",1,0,"8,05","0,395","0,245","0,51",100,110,"MIDOCEANBRANDS > Christmas & Winter > Decorazioni > Luci","https://cdn1.midocean.com/image/700X700/cx1362-06.jpg,https://cdn1.midocean.com/image/700X700/cx1362-06a.jpg,https://cdn1.midocean.com/image/700X700/cx1362-06c.jpg,https://cdn1.midocean.com/image/700X700/cx1362-06.jpg,https://cdn1.midocean.com/image/700X700/cx1362-06-ambiant.jpg",,,,,,,,
simple,CX1370-16,STARIO,1,,0,visible,"Portacandela a forma di stella","Portacandela a forma di stella, confezionata in una scatola argentata con coperchio trasparente e nastro  decorativo.Candela inclusa.",1,0,"13,35","0,435","0,2","0,26",100,110,"MIDOCEANBRANDS > Christmas & Winter > Decorazioni > Candele","https://cdn1.midocean.com/image/700X700/cx1370-16.jpg,https://cdn1.midocean.com/image/700X700/cx1370-16a.jpg,https://cdn1.midocean.com/image/700X700/cx1370-16.jpg",,,,,,,,
simple,CX1373-40,WOOSTAR,1,,0,visible,"Stella in legno","Stella in legno con laccio per legarla all'albero di Natale.",1,0,5,"0,545","0,23","0,22",100,110,"MIDOCEANBRANDS > Christmas & Winter > Decorazioni > Decorazioni da appendere","https://cdn1.midocean.com/image/700X700/cx1373-40.jpg,https://cdn1.midocean.com/image/700X700/cx1373-40-print.jpg,https://cdn1.midocean.com/image/700X700/cx1373-40.jpg",,,,,,,,
simple,CX1377-05,BOLIHAT,1,,0,visible,"Palla di Natale con cappello d","Palla di Natale con cappello di Santa Claus in feltro e laccio per legarlo all'albero. Diametro di 6 cm. Confezionata in scatola di cartone rosso.",1,869,"10,05","0,61","0,48","0,325",100,110,"MIDOCEANBRANDS > Christmas & Winter > Decorazioni > Decorazioni da appendere","https://cdn1.midocean.com/image/700X700/cx1377-05.jpg,https://cdn1.midocean.com/image/700X700/cx1377-05b.jpg,https://cdn1.midocean.com/image/700X700/cx1377-05.jpg,https://cdn1.midocean.com/image/700X700/cx1377-05-ambiant.jpg,https://cdn1.midocean.com/image/700X700/cx1377-05a.jpg",,,,,,,,
simple,CX1388-16,COFFEEDECO,1,,0,visible,"Stampino per caffè","Stampino metallico pieghevole per fare disegni sul caffè. Tre disegni: agrifoglio, pupazzo di neve, fiocco di neve",1,6697,"14,8","0,28","0,21","0,12",100,110,"MIDOCEANBRANDS > Christmas & Winter > Per le bevande > Tazze","https://cdn1.midocean.com/image/700X700/cx1388-16.jpg,https://cdn1.midocean.com/image/700X700/cx1388-16.jpg,https://cdn1.midocean.com/image/700X700/cx1388-16a.jpg,https://cdn1.midocean.com/image/700X700/cx1388-16b.jpg,https://cdn1.midocean.com/image/700X700/cx1388-16-ambiant.jpg,https://cdn1.midocean.com/image/700X700/cx1388-16-print.jpg",,,,,,,,
